22;10;3.5;1131663188
22;15;4;1131662323
22;16;4.5;1131663284
22;17;3;1131662252
22;22;4.5;1131662900
22;24;4;1131663892
22;27;5;1131662110
22;28;4.5;1131664226
22;30;4;1131661901
22;31;5;1131662640
22;33;2.5;1131662670
22;35;3.5;1131663263
22;38;4;1131663881
22;39;4;1131663918
22;44;3.5;1131663378
23;71;3;1148729853
23;66;3.5;1148669588
23;67;5;1148668964
23;68;2;1148668961
23;62;3;1148668958
23;63;3.5;1166728142
23;3;3;1149868548
23;64;4.5;1148669858
23;65;5;1148670263
23;70;4.5;1148671949
23;4;4.5;1148729610
23;5;3.5;1148778793
23;6;3.5;1148729982
23;8;5;1148671542
23;9;4.5;1148670494
23;11;4;1148673449
23;12;3.5;1148671587
23;13;3;1148777902
23;14;2.5;1166728237
23;15;3.5;1148669051
23;16;3.5;1166728241
23;17;5;1148670121
23;18;4;1148728761
23;22;4;1149868185
23;24;3.5;1148778865
23;26;3.5;1148672776
23;27;4.5;1148670464
23;29;1.5;1148778542
23;30;3.5;1148730186
23;31;4;1148670407
23;32;4.5;1148668988
23;35;2.5;1148668978
23;36;4.5;1148670480
23;37;3.5;1148670511
23;38;4.5;1148729602
23;39;5;1148673160
23;40;3;1149867788
23;41;4.5;1148670469
23;46;1.5;1149867891
25;64;4;859625495
26;71;5;1360087980
26;67;4;1360087964
26;68;0.5;1360088074
26;64;4.5;1354313990
26;65;4;1360088089
26;9;4;1360088064
26;16;4;1352636822
26;22;5;1354752806
26;24;4;1354752886
26;27;4;1353708990
26;28;4;1351545101
26;32;3;1352058609
26;33;3.5;1352597808
26;34;4;1353344992
26;38;1.5;1357253678
26;39;4.5;1352597710
26;41;3.5;1365194619
26;44;4;1351545119
26;51;5;1352597791
26;54;3.5;1352597807
27;17;3;939079855
28;66;4;938944407
28;70;5;938944744
28;4;4;938942682
28;5;5;938942682
28;6;4;938942755
28;22;5;938944505
29;64;5;1313927169
29;22;5;1313927206
29;51;5;1313927309
30;71;4;944943070
30;66;5;945122218
30;67;5;945112993
30;68;2;994458003
30;69;3;945276685
30;62;4;948166511
30;63;4;945278021
30;3;4;945122819
30;65;5;945113250
30;70;4;945280609
30;4;4;948167359
30;5;5;945114843
30;6;4;945114984
30;7;4;945294811
30;8;4;945115628
30;9;5;945294292
30;10;4;945295323
30;12;4;945114365
30;14;4;945295543
30;15;4;945280937
30;2;3;1011327941
30;17;4;945277460
30;18;4;945123854
30;19;3;945117801
30;20;1;945116330
30;22;3;945117284
30;23;4;946161135
30;24;4;945118444
30;25;4;960918106
30;26;5;1001961206
30;27;3;1055785445
30;28;5;1006149047
30;29;4;990924190
30;30;4;1004923866
30;31;3;1010289168
30;32;5;1019362987
31;67;4;1273542992
31;62;4;1273720299
31;64;3.5;1273720368
31;65;4.5;1273720163
31;4;4;1273714421
31;22;4.5;1273720348
31;24;5;1273542969
31;30;4;1274150314
31;31;4.5;1273720397
31;36;3.5;1273553986
31;38;3.5;1274150289
31;41;5;1273542961
31;44;4;1274150085
31;51;5;1273542984
31;53;4.5;1273720384
31;54;4;1274150047
32;66;5;834828155
32;68;4;834828085
32;69;3;834828227
33;68;4;1032769612
33;9;4;1032679359
33;11;4;1032676887
33;12;5;1032679331
33;1;3;1032858995
33;24;4;1032678153
34;66;4;973747427
34;62;4;973747459
34;65;4;973746463
34;6;5;973747559
34;8;3;973747591
34;9;4;973748163
34;10;5;973747848
34;12;4;973747877
34;15;3;973748196
34;16;3;973747685
34;22;5;973747559
36;67;4;847056636
36;63;2;847056854
36;3;3;847056819
36;64;5;847058362
37;71;4;981308121
37;69;5;981308154
37;5;5;981308224
37;26;4;981304557
38;66;4;1390332781
38;67;4.5;1389722765
38;69;4;1389806534
38;64;4;1389806694
38;65;4.5;1389722583
38;22;4;1416075122
38;24;4;1389722656
38;27;4.5;1389722696
38;31;4;1389806551
38;32;4.5;1416075239
38;38;4;1416075210
38;39;4;1416075281
38;51;4.5;1389722628
38;53;4.5;1449693148
38;60;4.5;1445451791
39;66;5;832523550
39;68;4;832523045
40;9;4.5;1466993346
40;24;4;1466993115
40;27;5;1466993204
40;31;4.5;1466993344
40;41;4.5;1466993378
40;44;4.5;1466993276
40;51;4.5;1466993341
40;57;4.5;1466993210
40;59;4.5;1466993084
40;60;4;1466993078
41;66;4;1107100653
41;62;5;1093886954
41;6;5;1093886949
41;8;4;1093887808
41;10;4;1093886842
41;16;4;1093887546
41;22;5;1093886846
41;28;4;1093888109
42;66;4;1473258241
42;67;5;1473258147
42;8;5;1473258304
42;9;5;1473258167
42;16;4;1473258360
42;17;4;1473258371
42;22;3.5;1473258169
42;30;4;1473258318
42;31;5;1473258228
42;44;4;1473258362
42;51;4.5;1473258226
42;57;4;1473258348
42;59;4.5;1473258287
43;71;4;974768260
43;66;5;974767808
43;14;3;974770180
43;2;1;974769125
43;23;4;974769586
43;1;4;974768903
44;71;4;858707138
45;70;4;1140202396
45;32;2.5;1140202334
46;31;5;1366390915
46;51;5;1366390187
47;71;5;832228931
47;66;5;832228979
47;68;3;832228859
48;71;4;1318796720
48;66;4;1319746142
48;68;3.5;1322169641
48;69;4;1319745852
48;62;4;1322719227
48;64;4.5;1305605614
48;65;4;1367729182
48;6;4.5;1425959805
48;8;3.5;1322169711
48;10;3.5;1322169763
48;12;4;1322169973
48;16;3.5;1322169801
48;17;4;1322169693
48;22;4.5;1322167116
48;1;3.5;1322169924
48;24;5;1305604734
48;27;3.5;1405181557
48;28;4;1305604576
48;30;3.5;1318796382
48;31;4.5;1319748409
48;32;4;1322168606
48;33;4;1322170988
48;34;4;1317417327
48;36;4;1316535850
48;37;4;1317413795
48;38;4;1319745991
48;41;4.5;1305605332
48;44;3.5;1317413816
48;47;4;1317417295
48;48;3;1322168181
48;49;3.5;1322167586
48;50;3.5;1320709035
48;51;4;1316536208
48;54;4.5;1305605907
48;56;4;1355724506
48;57;3.5;1425960344
49;5;4;978039263
49;9;5;978039514
50;66;4;847412607
50;68;2;847412544
50;3;3;847412659
52;7;4;1231766626
52;26;5;1231769672
52;35;4.5;1231767944
52;38;3.5;1231769278
52;46;3.5;1231766676
54;67;4.5;1352835937
54;7;5;1352836913
54;22;3.5;1352836545
54;42;4.5;1352836618
55;71;3;855926941
56;71;4;1467004817
56;67;4;1473803992
56;62;4;1467006388
56;63;4;1467008357
56;64;4;1467005324
56;6;2;1467005377
56;8;4;1467005425
56;9;4;1467004101
56;11;2;1470350796
56;12;4;1467005320
56;14;5;1467004019
56;15;4;1467005541
56;17;4;1467003158
56;18;5;1467003819
56;24;4;1467002942
56;27;4;1467005242
56;28;4;1467005239
56;30;4;1467005245
56;31;4;1467004098
56;35;4;1467005307
56;36;4;1471104320
56;37;4;1467005252
56;39;4;1467005226
56;41;5;1467002992
56;44;4;1467006577
56;50;5;1467003152
56;51;5;1467004094
56;55;2;1470350882
56;59;2;1470350977
57;66;5;907762500
57;67;5;907762409
57;65;5;907765902
57;7;4;907764935
57;8;5;907764507
57;9;5;907764431
57;10;3;907765939
57;12;5;907764723
57;14;4;907765656
57;15;5;907766022
57;17;3;907763245
57;18;5;907765600
58;68;1;961127638
58;6;5;961127522
58;10;4;961127834
58;11;2;961127256
58;2;1;961128302
59;67;2.5;1144756299
59;62;5;1144756037
59;63;0.5;1144756031
59;65;5;1144756296
59;23;1.5;1144756141
59;24;4;1144755805
59;28;1.5;1144755866
59;31;4.5;1144755863
59;41;4;1144756082
59;44;5;1144756336
60;62;5;1125829154
60;65;5;1125829174
60;14;1.5;1125828900
60;36;5;1125829169
60;41;5;1125829192
61;69;3.5;1216050872
61;63;3;1216050910
61;8;3.5;1216050633
61;14;3.5;1216051765
61;22;4;1216050434
61;28;3.5;1216050580
61;30;3;1216050489
61;31;5;1217175635
61;35;3;1216050722
61;37;3;1216050500
61;38;1.5;1216050627
61;44;4;1216050419
61;47;2.5;1216052363
61;48;4;1216486888
61;49;5;1216051618
61;50;4.5;1216050547
61;51;5;1216487357
62;67;3.5;1451359418
62;24;5;1451359348
62;27;4;1451359336
62;51;5;1475948734
62;57;4.5;1451708125
62;58;4.5;1465526836
62;60;5;1451407005
63;71;5;1079098216
63;67;5;1079098244
63;9;5;1079098242
63;10;5;1076324064
63;11;1.5;1075307020
63;2;4;1075307052
63;22;4.5;1076324071
63;24;4.5;1075307030
63;28;5;1078570680
63;31;5;1079098495
64;66;4;843159967
64;67;5;843159871
64;68;2;843159716
65;65;5;945149894
65;5;2;945118660
65;6;4;945150571
65;11;5;945150175
66;66;4;974600526
66;65;5;974600461
66;9;5;974600461
66;22;3;974599773
67;71;3;854711770
67;66;5;854713313
67;67;5;854713313
67;69;5;854715906
67;62;4;854714282
67;63;4;854713176
67;3;5;854715870
67;8;5;854714302
68;71;4;1194741818
68;67;4;1219476825
68;62;3.5;1194741800
68;63;3.5;1219477374
68;3;3;1249809470
68;64;2.5;1249807905
68;4;4;1202605433
68;8;4;1194742498
68;9;4;1202605399
68;17;3;1249809495
68;28;4.5;1194741735
68;30;3.5;1194741657
68;31;5;1194741498
68;32;4;1219474681
68;34;3.5;1249807965
68;35;4;1249807951
68;36;1.5;1249807943
68;37;3;1194741828
68;38;4;1202605771
68;39;1;1194741643
68;41;3;1194741682
68;44;4;1194742060
68;47;3.5;1194744487
68;50;4.5;1219474721
69;71;5;1366831110
69;67;5;1366830848
69;68;4;1366831253
69;69;5;1366831266
69;63;4.5;1366831610
69;3;4.5;1366831566
69;17;4.5;1366831288
69;1;4;1366831662
69;28;5;1366831576
69;30;5;1366831687
69;31;5;1366831289
69;35;4.5;1366831993
69;37;5;1366831715
69;38;4;1366831670
69;41;4.5;1366831756
69;44;4;1366831801
70;71;5;853954235
72;71;3.5;1461778737
72;66;3.5;1461784365
72;67;4;1461778524
72;62;4;1461784459
72;64;4;1461784481
72;65;4.5;1461778530
72;6;4;1461784596
72;12;4;1461784494
72;22;3.5;1461778692
72;24;4;1461778563
72;27;4;1461783834
72;28;3;1461784367
72;30;3;1461783845
72;31;3;1461778717
72;32;3.5;1461783881
72;34;2.5;1461783975
72;36;3.5;1461783992
72;37;3;1461783846
72;38;3;1461783838
72;39;3.5;1461783871
72;41;3.5;1461783867
72;44;2;1461783887
72;46;2.5;1461784674
72;49;2;1461784655
72;50;4;1464722868
72;51;3.5;1461778714
72;54;2;1461783938
72;57;3.5;1461778724
72;59;3;1461778642
72;60;3.5;1461778626
73;71;5;1303464840
73;66;4;1255508598
73;67;5;1255502795
73;68;2;1255501759
73;69;5;1303464829
73;62;4.5;1255508022
73;63;3.5;1255608112
73;3;3;1256030046
73;64;5;1255862403
73;65;5;1255584436
73;4;4.5;1255584412
73;6;1.5;1255501638
73;8;4;1255504951
73;9;5;1255508049
73;10;5;1326419215
73;12;4;1255502784
73;14;4;1255594430
73;15;4;1255502774
73;2;3.5;1255591360
73;16;3.5;1255509163
73;17;0.5;1256552857
73;20;4;1315969124
73;22;4.5;1282543426
73;23;3;1437709506
73;1;3.5;1255501979
73;24;5;1309081686
73;26;4;1255584991
73;27;4.5;1255508007
73;28;4;1303464731
73;29;1;1255849364
73;30;3;1255608487
73;31;5;1306826438
73;32;4.5;1255595932
73;33;4;1304412210
73;34;3;1304411962
73;35;3;1312496408
73;37;4;1255584888
73;38;4;1255509006
73;39;4.5;1384069892
73;41;4.5;1255508137
73;43;2.5;1256019169
73;44;3;1255597036
73;46;2.5;1454042655
73;49;2.5;1256018025
73;50;3.5;1255502960
73;51;5;1345798871
73;52;2;1454042733
73;53;4.5;1296209705
73;54;4;1261487370
73;56;4.5;1374355516
73;57;4.5;1422335272
73;58;3.5;1454042779
73;59;4.5;1454041548
73;60;4.5;1448953050
73;61;3.5;1473060620
74;66;5;942705318
74;8;3;942705648
74;17;2;942705232
74;22;5;942705678
75;71;3;1165607201
75;67;4;1165597501
75;62;4;1143048797
75;65;1;1143048947
75;70;3;1143048856
75;4;4;1143049098
75;9;4;1165607472
75;10;4;1143048691
75;12;4.5;1143047710
75;2;3;1143047444
75;17;3;1165607364
75;22;5;1165607547
75;24;3.5;1143048746
75;27;4.5;1143048829
75;28;3.5;1143049532
75;31;4.5;1143048707
75;41;4.5;1143048967
77;71;4;1163005363
77;66;3.5;1163013335
77;67;4;1163006037
77;68;3;1163082485
77;69;3;1163125780
77;62;2;1163013198
77;63;1.5;1183920099
77;3;2.5;1163253037
77;6;3.5;1183920326
77;8;3;1163253049
77;9;4;1163082497
77;10;3.5;1163253113
77;12;3;1163252277
77;14;3;1163252892
77;15;3.5;1183920197
77;2;4;1163125883
77;16;4;1163125876
77;17;2;1163252930
77;22;4;1163079154
77;23;2.5;1163252918
77;1;3.5;1163125798
77;24;4;1163005335
77;28;3.5;1163125847
77;30;4;1163082640
77;31;3;1183844467
77;34;4;1183920341
77;35;3;1163125818
77;37;0.5;1163004453
77;38;4;1163082645
77;39;3.5;1163004488
77;44;4;1163125836
78;66;1.5;1274050758
78;67;5;1274050752
78;69;3.5;1274050816
78;64;4.5;1274051080
78;65;4.5;1327288505
78;6;2;1274051008
78;8;3.5;1274050843
78;10;3.5;1274050904
78;2;3;1274051802
78;16;4;1274050950
78;17;4;1274050845
78;22;5;1274050787
78;1;5;1274051060
78;24;5;1274050848
78;27;5;1274050984
78;28;1.5;1274050890
78;31;4.5;1274050863
78;32;4.5;1274051748
78;33;4;1344470040
78;37;3;1274051715
78;38;3;1274051268
78;39;4;1274051752
78;42;5;1344518494
78;51;5;1274051773
78;54;5;1274051746
79;71;2;1182994648
79;68;2;1182994728
79;64;3;1182994965
79;6;2;1182994899
79;8;3;1182994775
79;2;0.5;1182994912
79;17;2.5;1182994791
79;22;3;1182994750
79;28;3;1182994861
79;30;3;1182995029
79;31;3;1182994849
79;38;2.5;1182995104
80;64;5;844860215
81;67;3;1307171149
81;70;3.5;1307169236
81;4;4;1307172343
81;6;4;1307171594
81;11;4;1307172514
81;12;4;1307178606
81;24;4;1307180621
81;41;4;1307172154
81;42;2.5;1307177440
81;54;3;1307177375
82;66;5;835973458
82;67;5;835973419
82;68;3;835973398
82;69;4;835973488
83;64;4;1156206735
83;4;4.5;1156205103
83;11;5;1156205012
83;22;1;1156205227
83;30;4;1156206165
84;71;3.5;1429910800
84;66;4;1429910930
84;9;3.5;1429910909
84;22;5;1429712680
84;24;4;1429910771
84;28;4;1429911006
84;29;3.5;1429911137
84;30;4;1429911038
84;31;4.5;1429910749
84;32;4.5;1429911049
84;33;4;1429911572
84;37;3;1429911039
84;38;3.5;1429910932
84;39;4;1429911044
84;44;4;1429911051
84;46;3;1429911253
84;51;4;1429910919
84;54;4;1429911107
85;66;5;837506903
85;67;5;837506848
85;68;4;837506801
85;69;3;837512169
85;63;3;837512268
85;3;4;837512519
86;71;3;848161799
86;66;3;848161539
86;67;5;848159148
86;69;4;848159211
86;62;4;848162072
86;63;1;848161788
86;3;3;848159230
86;64;4;848159975
87;71;3;858623186
87;64;3;858623270
88;67;4;1239757629
88;68;2;1239763845
88;69;4;1239763943
88;62;4.5;1239758268
88;63;2.5;1239764309
88;64;4.5;1239772824
88;6;4;1239764492
88;8;3.5;1239758059
88;12;3;1239764604
88;14;2.5;1239765070
88;2;0.5;1239767713
88;16;4;1239758428
88;22;4;1239763841
88;23;4;1239774709
88;24;4;1239758107
88;27;3;1239762847
88;30;4;1239764688
88;31;4;1239756824
88;32;3;1239757094
88;34;3.5;1239772461
88;36;4.5;1239763309
88;37;4;1239764786
88;38;4;1239764697
88;39;4;1239756823
88;41;4;1239766978
88;46;3;1239774712
88;50;5;1239757476
89;71;5;1257620018
89;66;5;1257620127
89;67;5;1257620251
89;68;5;1257620122
89;69;5;1257620508
89;10;3.5;1257620544
89;22;5;1257620269
89;1;5;1257620604
89;24;5;1257620271
89;30;4;1257620037
89;38;5;1257620050
89;39;5;1257620132
89;51;5;1257620481
90;71;4;875517174
90;64;4;875517233
90;16;4;875518289
91;71;5;1448798200
91;66;5;1448798142
91;67;5;1448798101
91;8;5;1448798242
91;9;5;1448798107
91;10;4;1448798206
91;22;5;1448798112
91;1;4;1448813169
91;28;4.5;1448798338
91;30;5;1448798317
91;31;5;1448798115
91;34;4.5;1448813064
91;51;5;1448798116
92;71;5;848526251
92;66;5;848525661
92;67;5;848525624
92;68;2;848525554
92;69;1;848525730
92;3;2;848525764
92;64;5;848526711
93;71;4;1304992014
93;69;3.5;1304991727
93;63;2.5;1304992362
93;3;3.5;1304991976
93;65;4.5;1304991806
93;4;4.5;1304993084
93;5;4;1304993128
93;8;4;1304991877
93;9;4;1304991788
93;14;3.5;1304992785
93;15;3;1304992367
93;17;4;1304992542
93;26;3.5;1304993193
93;28;3;1304991655
93;30;3;1304992417
93;31;5;1304991776
93;32;4;1304992025
93;37;3.5;1304991702
93;44;5;1304991698
93;50;5;1304992038
93;54;4;1304991627
94;71;4;1291779829
94;66;4.5;1291779579
94;67;5;1291779616
94;68;3;1291780145
94;65;4.5;1291781482
94;9;2.5;1291780026
94;17;4.5;1291779614
94;22;4.5;1291779758
94;1;3.5;1291779761
94;24;4.5;1291779525
94;26;3.5;1291781096
94;27;4.5;1291780090
94;28;5;1291779549
94;31;4.5;1291779544
94;32;5;1291779591
94;33;4;1291781082
94;34;3.5;1291780951
94;37;4;1291779714
94;38;3.5;1291779733
94;39;3.5;1291779659
94;41;3;1291779577
94;44;3;1291779663
94;49;2.5;1291781053
94;50;3.5;1291781204
94;51;4;1291780084
94;53;4;1292392650
94;54;4;1291780456
95;69;4;1025556197
95;64;5;1016317192
95;7;5;1016317856
95;9;5;1018816548
95;10;5;1019022863
95;12;4;1019022885
95;15;5;1019022863
95;19;4;1019023275
95;1;5;1018815560
95;24;5;1018815786
95;31;5;1018816582
96;67;2;1223256805
96;4;5;1223256630
96;27;5;1223256556
96;41;4;1223256733
96;50;3.5;1223256753
97;71;1;1460342505
97;66;1;1460342434
97;67;4.5;1460342280
97;69;1.5;1460342652
97;62;4;1460342426
97;3;2;1460342646
97;65;3;1460342315
97;70;4.5;1460342587
97;4;3.5;1460342304
97;7;2;1460342716
97;9;3.5;1460342334
97;15;1.5;1460342563
97;16;3.5;1460342531
97;17;0.5;1460342715
97;22;2.5;1460342388
97;24;1.5;1460342389
97;27;3;1460343661
97;41;3.5;1460343777
97;50;4;1460342758
97;51;2;1460342393
98;3;5;1459405239
98;5;3.5;1459405340
98;9;5;1459405031
98;16;5;1459405539
98;17;5;1459405132
98;26;5;1459405197
98;39;5;1459405100
98;42;5;1459405179
98;48;4;1459405166
98;55;5;1459405175
99;71;4;938586006
99;66;3;947519500
99;67;5;947519825
99;70;4;938588239
99;4;4;938588142
99;6;3;938623596
99;17;5;938586999
99;18;4;938623534
99;20;5;938584894
99;24;3;940223140
99;26;4;1015038047
99;27;4;1015037725
99;31;5;1044786919
99;32;5;1015037662
100;71;4;854193977
101;67;4;1292402404
101;62;4;1292402458
101;9;5;1292402603
101;10;3.5;1292402444
101;22;4.5;1292402491
101;31;5;1292402643
101;51;5;1292402610
102;67;3;956598677
102;62;4;956590911
102;64;4;956600246
102;65;5;956598493
102;70;5;956598942
102;4;5;956590677
102;5;5;956591803
102;6;5;956598725
102;8;4;956600083
102;9;4;956590465
102;10;4;956598869
102;11;5;956598547
102;12;5;957979592
102;13;5;956598768
102;14;4;957980962
102;15;4;956591596
102;2;4;957896069
102;18;5;956598898
102;25;4;957980704
103;62;4.5;1117482289
103;64;4.5;1117482329
103;10;5;1117481910
103;16;4;1117403286
103;17;3;1117751684
103;22;4;1117403661
103;24;5;1117403605
103;27;4.5;1117402477
103;35;4;1117403745
103;39;5;1117315927
104;66;4.5;1446673724
104;67;5;1446673698
104;22;3.5;1446673686
104;31;4;1446673683
104;32;4;1446674309
104;38;4.5;1446673739
104;51;4.5;1446673690
104;53;4;1446674365
104;54;4.5;1446673799
104;57;4.5;1446673771
105;66;3.5;1086093600
105;67;3;1086272698
105;68;3;1100533414
105;69;3.5;1100533451
105;62;4;1086095152
105;63;3;1086093615
105;3;3.5;1086095185
105;64;4;1086095169
105;65;4.5;1085581604
105;7;3;1086095128
105;9;4;1085579138
105;10;4;1086095067
105;12;4.5;1086095076
105;14;3;1086101845
105;15;4.5;1085578985
105;16;3.5;1088058180
105;17;3;1086101836
105;20;3;1088058315
105;22;3;1085574342
105;23;3;1086094844
105;24;3.5;1086093785
105;27;4;1085581263
105;31;5;1085574372
105;32;2.5;1199438959
105;34;4;1085582076
105;35;3;1086101995
105;37;3;1086272603
105;38;3;1086094656
105;39;4;1100531989
106;71;4;1215818369
106;17;4.5;1215818307
106;28;4;1215818300
106;30;4;1215818347
106;37;4.5;1215818402
106;44;3;1215818385
106;49;4;1231299100
106;50;3.5;1215818396
106;51;5;1216958340
107;24;4.5;1446493013
107;36;4.5;1446493188
107;37;4;1446493039
107;39;4;1446493044
107;41;4;1446493042
107;57;4;1446493059
108;66;3;843302110
108;68;1;843301948
108;69;5;843302154
109;67;5;1153862063
109;31;4;1153229733
110;67;3;840100439
110;68;4;840100386
110;69;3;840100501
110;63;5;840100559
110;3;5;840100559
111;66;4;1097429291
111;67;4;1097429677
111;68;3;1097430518
111;69;3.5;1098045314
111;62;3.5;1097430881
111;63;3;1097432380
111;3;3;1097430856
111;64;4;1097431399
111;5;4;1097430847
111;7;3.5;1097431651
111;9;4.5;1097432308
111;2;4;1097432482
111;16;3;1097432450
111;17;1.5;1097429349
111;22;5;1097430682
111;23;3.5;1098374402
111;1;3;1097430705
111;24;5;1097429287
111;26;4.5;1098374184
111;27;4.5;1097429324
111;29;2.5;1098374158
111;31;4;1098374083
111;35;3;1098373561
111;37;3.5;1098374066
112;71;5;852720865
114;69;5;838365827
114;63;5;838365827
115;67;5;1107034264
115;1;4;1107034471
115;24;4;1107034465
115;41;5;1107034201
116;67;4.5;1163454676
116;22;4;1163454662
116;24;2;1163454640
116;28;5;1163454681
116;31;5;1163454653
116;38;4;1163454669
117;67;5;1320636964
117;53;3.5;1320639535
117;55;4.5;1320637502
118;62;4;951008797
118;3;3;951009851
118;4;5;951009296
118;6;5;951008798
118;10;5;951008798
118;16;2;951008911
118;22;3;951008855
119;71;2;913048158
119;66;5;913047936
119;67;4;913047258
119;69;3;913049072
119;62;4;952580959
119;3;4;913048605
119;64;4;913047687
119;65;5;913052626
119;4;5;913052756
119;5;5;927055517
119;6;4;913058394
119;8;4;915411448
119;9;4;913052591
119;10;3;913058346
119;12;4;952581686
119;15;4;913232567
119;2;2;913050368
119;16;4;913049116
119;17;3;913047343
119;22;4;945993764
120;71;2.5;1167422234
120;69;3;1167422305
120;3;3;1167422326
120;8;3;1167421691
120;9;3.5;1125523097
120;10;3.5;1125523103
120;15;4.5;1167421344
120;2;3;1125350568
120;17;3.5;1167422380
120;22;4.5;1167421379
120;24;3;1125522923
120;27;4.5;1125522907
120;28;2.5;1125523014
